name,arm,distance,condition,layer,rank,token
Greta,inferred,2,scene,20,19, grandmother
Greta,inferred,2,scene,20,20, ________
Greta,inferred,2,scene,21,1, someone
Greta,inferred,2,scene,21,2, ____
Greta,inferred,2,scene,21,3, probably
Greta,inferred,2,scene,21,4, _____
Greta,inferred,2,scene,21,5, likely
Greta,inferred,2,scene,21,6, woman
Greta,inferred,2,scene,21,7, a
Greta,inferred,2,scene,21,8, an
Greta,inferred,2,scene,21,9, __
Greta,inferred,2,scene,21,10, ______
Greta,inferred,2,scene,21,11, female
Greta,inferred,2,scene,21,12, ________
Greta,inferred,2,scene,21,13, her
Greta,inferred,2,scene,21,14, ____________
Greta,inferred,2,scene,21,15, _______
Greta,inferred,2,scene,21,16, ___
Greta,inferred,2,scene,21,17, businesswoman
Greta,inferred,2,scene,21,18, grandmother
Greta,inferred,2,scene,21,19, lady
Greta,inferred,2,scene,21,20, known
Greta,inferred,2,scene,22,1, likely
Greta,inferred,2,scene,22,2, probably
Greta,inferred,2,scene,22,3, someone
Greta,inferred,2,scene,22,4, knowledgeable
Greta,inferred,2,scene,22,5, tasked
Greta,inferred,2,scene,22,6, an
Greta,inferred,2,scene,22,7, hardworking
Greta,inferred,2,scene,22,8, a
Greta,inferred,2,scene,22,9, salesperson
Greta,inferred,2,scene,22,10, known
Greta,inferred,2,scene,22,11, talented
Greta,inferred,2,scene,22,12, female
Greta,inferred,2,scene,22,13, seorang
Greta,inferred,2,scene,22,14, businesswoman
Greta,inferred,2,scene,22,15, assistant
Greta,inferred,2,scene,22,16, archaeologist
Greta,inferred,2,scene,22,17, unlikely
Greta,inferred,2,scene,22,18, narrator
Greta,inferred,2,scene,22,19, musician
Greta,inferred,2,scene,22,20, researcher
Greta,inferred,2,scene,23,1, likely
Greta,inferred,2,scene,23,2, probably
Greta,inferred,2,scene,23,3, someone
Greta,inferred,2,scene,23,4, knowledgeable
Greta,inferred,2,scene,23,5, described
Greta,inferred,2,scene,23,6, a
Greta,inferred,2,scene,23,7, an
Greta,inferred,2,scene,23,8, known
Greta,inferred,2,scene,23,9, salesperson
Greta,inferred,2,scene,23,10, tasked
Greta,inferred,2,scene,23,11, female
Greta,inferred,2,scene,23,12, businesswoman
Greta,inferred,2,scene,23,13, hardworking
Greta,inferred,2,scene,23,14, unlikely
Greta,inferred,2,scene,23,15, shown
Greta,inferred,2,scene,23,16, portrayed
Greta,inferred,2,scene,23,17, probable
Greta,inferred,2,scene,23,18, depicted
Greta,inferred,2,scene,23,19, Likely
Greta,inferred,2,scene,23,20, talented
Greta,inferred,2,scene,24,1, likely
Greta,inferred,2,scene,24,2, probably
Greta,inferred,2,scene,24,3, a
Greta,inferred,2,scene,24,4, described
Greta,inferred,2,scene,24,5, someone
Greta,inferred,2,scene,24,6, an
Greta,inferred,2,scene,24,7, known
Greta,inferred,2,scene,24,8, knowledgeable
Greta,inferred,2,scene,24,9, unlikely
Greta,inferred,2,scene,24,10, probable
Greta,inferred,2,scene,24,11,likely
Greta,inferred,2,scene,24,12, portrayed
Greta,inferred,2,scene,24,13, tasked
Greta,inferred,2,scene,24,14, female
Greta,inferred,2,scene,24,15, Likely
Greta,inferred,2,scene,24,16, presumably
Greta,inferred,2,scene,24,17, depicted
Greta,inferred,2,scene,24,18, considered
Greta,inferred,2,scene,24,19, undoubtedly
Greta,inferred,2,scene,24,20,probably
Greta,inferred,2,scene,25,1, likely
Greta,inferred,2,scene,25,2, probably
Greta,inferred,2,scene,25,3, a
Greta,inferred,2,scene,25,4, most
Greta,inferred,2,scene,25,5, described
Greta,inferred,2,scene,25,6, known
Greta,inferred,2,scene,25,7,likely
Greta,inferred,2,scene,25,8, unlikely
Greta,inferred,2,scene,25,9, probable
Greta,inferred,2,scene,25,10, someone
Greta,inferred,2,scene,25,11, Likely
Greta,inferred,2,scene,25,12, knowledgeable
Greta,inferred,2,scene,25,13, an
Greta,inferred,2,scene,25,14, presumably
Greta,inferred,2,scene,25,15, undoubtedly
Greta,inferred,2,scene,25,16,probably
Greta,inferred,2,scene,25,17, portrayed
Greta,inferred,2,scene,25,18, responsible
Greta,inferred,2,scene,25,19, shown
Greta,inferred,2,scene,25,20, considered
Greta,inferred,2,scene,26,1, likely
Greta,inferred,2,scene,26,2, probably
Greta,inferred,2,scene,26,3, most
Greta,inferred,2,scene,26,4, a
Greta,inferred,2,scene,26,5, known
Greta,inferred,2,scene,26,6, unlikely
Greta,inferred,2,scene,26,7, probable
Greta,inferred,2,scene,26,8,likely
Greta,inferred,2,scene,26,9, Likely
Greta,inferred,2,scene,26,10, described
Greta,inferred,2,scene,26,11, knowledgeable
Greta,inferred,2,scene,26,12, undoubtedly
Greta,inferred,2,scene,26,13, an
Greta,inferred,2,scene,26,14, presumably
Greta,inferred,2,scene,26,15,probably
Greta,inferred,2,scene,26,16, definitely
Greta,inferred,2,scene,26,17, someone
Greta,inferred,2,scene,26,18, responsible
Greta,inferred,2,scene,26,19, certainly
Greta,inferred,2,scene,26,20, able
Greta,inferred,2,control,13,1,"\""."
Greta,inferred,2,control,13,2,".\"""
Greta,inferred,2,control,13,3,...\
Greta,inferred,2,control,13,4,}.
Greta,inferred,2,control,13,5,"\"""
Greta,inferred,2,control,13,6, \...
Greta,inferred,2,control,13,7,}...
Greta,inferred,2,control,13,8,"..."""
Greta,inferred,2,control,13,9,",\"""
Greta,inferred,2,control,13,10,"!""."
Greta,inferred,2,control,13,11,"..."","
Greta,inferred,2,control,13,12,\...
Greta,inferred,2,control,13,13,"...."""
Greta,inferred,2,control,13,14,.\\
Greta,inferred,2,control,13,15,"\"","
Greta,inferred,2,control,13,16,.}
Greta,inferred,2,control,13,17," \"""
Greta,inferred,2,control,13,18,!\
Greta,inferred,2,control,13,19,.}\
Greta,inferred,2,control,13,20,?}
Greta,inferred,2,control,14,1,"\""."
Greta,inferred,2,control,14,2,".\"""
Greta,inferred,2,control,14,3,...\
Greta,inferred,2,control,14,4,}.
Greta,inferred,2,control,14,5,.}\
Greta,inferred,2,control,14,6,?}
Greta,inferred,2,control,14,7,...</
Greta,inferred,2,control,14,8,?\
Greta,inferred,2,control,14,9,}\
Greta,inferred,2,control,14,10, \...
Greta,inferred,2,control,14,11,\...
Greta,inferred,2,control,14,12,}...
Greta,inferred,2,control,14,13,.}
Greta,inferred,2,control,14,14,</strong>
Greta,inferred,2,control,14,15,.\\
Greta,inferred,2,control,14,16,",\"""
Greta,inferred,2,control,14,17,"\"""
Greta,inferred,2,control,14,18,!\
Greta,inferred,2,control,14,19,</h1>
Greta,inferred,2,control,14,20,\}.
Greta,inferred,2,control,15,1,"\""."
Greta,inferred,2,control,15,2,}.
Greta,inferred,2,control,15,3,".\"""
Greta,inferred,2,control,15,4,?}
Greta,inferred,2,control,15,5,?\
Greta,inferred,2,control,15,6,...\
Greta,inferred,2,control,15,7,...?
Greta,inferred,2,control,15,8,"?""."
Greta,inferred,2,control,15,9,.}
Greta,inferred,2,control,15,10,</h1>
Greta,inferred,2,control,15,11,...</
Greta,inferred,2,control,15,12,!\
Greta,inferred,2,control,15,13,.}\
Greta,inferred,2,control,15,14,}...
Greta,inferred,2,control,15,15,.\
Greta,inferred,2,control,15,16,\}.
Greta,inferred,2,control,15,17,\...
Greta,inferred,2,control,15,18,}\
Greta,inferred,2,control,15,19,.**
Greta,inferred,2,control,15,20,"!""."
Greta,inferred,2,control,16,1,"\""."
Greta,inferred,2,control,16,2,?\
Greta,inferred,2,control,16,3,}.
Greta,inferred,2,control,16,4,...\
Greta,inferred,2,control,16,5,?}
Greta,inferred,2,control,16,6,".\"""
Greta,inferred,2,control,16,7,.**
Greta,inferred,2,control,16,8,...?
Greta,inferred,2,control,16,9,!\
Greta,inferred,2,control,16,10,**.
Greta,inferred,2,control,16,11,.\
Greta,inferred,2,control,16,12,.}
Greta,inferred,2,control,16,13,.}\
Greta,inferred,2,control,16,14,...).
Greta,inferred,2,control,16,15,\}.
Greta,inferred,2,control,16,16,:**
Greta,inferred,2,control,16,17,\...
Greta,inferred,2,control,16,18,</strong>
Greta,inferred,2,control,16,19,}...
Greta,inferred,2,control,16,20,.....
Greta,inferred,2,control,17,1, because
Greta,inferred,2,control,17,2, likely
Greta,inferred,2,control,17,3, believed
Greta,inferred,2,control,17,4, probably
Greta,inferred,2,control,17,5, indeed
Greta,inferred,2,control,17,6, woman
Greta,inferred,2,control,17,7,...?
Greta,inferred,2,control,17,8, sarcasm
Greta,inferred,2,control,17,9, robotics
Greta,inferred,2,control,17,10, female
Greta,inferred,2,control,17,11, located
Greta,inferred,2,control,17,12, known
Greta,inferred,2,control,17,13, being
Greta,inferred,2,control,17,14, humans
Greta,inferred,2,control,17,15, trying
Greta,inferred,2,control,17,16, portrayed
Greta,inferred,2,control,17,17, people
Greta,inferred,2,control,17,18, robotic
Greta,inferred,2,control,17,19, someone
Greta,inferred,2,control,17,20, human
Greta,inferred,2,control,18,1, likely
Greta,inferred,2,control,18,2, probably
Greta,inferred,2,control,18,3, believed
Greta,inferred,2,control,18,4, because
Greta,inferred,2,control,18,5, someone
Greta,inferred,2,control,18,6, female
Greta,inferred,2,control,18,7, woman
Greta,inferred,2,control,18,8, humans
Greta,inferred,2,control,18,9, probable
Greta,inferred,2,control,18,10,!\
Greta,inferred,2,control,18,11, ironic
Greta,inferred,2,control,18,12, tourism
Greta,inferred,2,control,18,13, currently
Greta,inferred,2,control,18,14, presumably
Greta,inferred,2,control,18,15, believable
Greta,inferred,2,control,18,16, possibly
Greta,inferred,2,control,18,17, businesswoman
Greta,inferred,2,control,18,18, possible
Greta,inferred,2,control,18,19, suspected
Greta,inferred,2,control,18,20, entrepreneurial
Greta,inferred,2,control,19,1, her
Greta,inferred,2,control,19,2, female
Greta,inferred,2,control,19,3, she
Greta,inferred,2,control,19,4, woman
Greta,inferred,2,control,19,5, likely
Greta,inferred,2,control,19,6, businesswoman
Greta,inferred,2,control,19,7, herself
Greta,inferred,2,control,19,8, probably
Greta,inferred,2,control,19,9, someone
Greta,inferred,2,control,19,10, 그녀
Greta,inferred,2,control,19,11, women
Greta,inferred,2,control,19,12, believed
Greta,inferred,2,control,19,13, သူမ
Greta,inferred,2,control,19,14, actress
Greta,inferred,2,control,19,15, portrayed
Greta,inferred,2,control,19,16, entrepreneurial
Greta,inferred,2,control,19,17, She
Greta,inferred,2,control,19,18, probable
Greta,inferred,2,control,19,19, currently
Greta,inferred,2,control,19,20, talented
Greta,inferred,2,control,20,1, mysterious
Greta,inferred,2,control,20,2, someone
Greta,inferred,2,control,20,3, businesswoman
Greta,inferred,2,control,20,4, female
Greta,inferred,2,control,20,5, likely
Greta,inferred,2,control,20,6, probably
Greta,inferred,2,control,20,7, woman
Greta,inferred,2,control,20,8, scammers
Greta,inferred,2,control,20,9, fake
Greta,inferred,2,control,20,10, talented
Greta,inferred,2,control,20,11, fictional
Greta,inferred,2,control,20,12, sarcastic
Greta,inferred,2,control,20,13, thief
Greta,inferred,2,control,20,14, malicious
Greta,inferred,2,control,20,15, comedian
Greta,inferred,2,control,20,16, prostitute
Greta,inferred,2,control,20,17, sneaky
Greta,inferred,2,control,20,18, mischievous
Greta,inferred,2,control,20,19, portrayed
Greta,inferred,2,control,20,20, ironic
Greta,inferred,2,control,21,1, someone
Greta,inferred,2,control,21,2, probably
Greta,inferred,2,control,21,3, likely
Greta,inferred,2,control,21,4, mysterious
Greta,inferred,2,control,21,5, businesswoman
Greta,inferred,2,control,21,6, somebody
Greta,inferred,2,control,21,7, female
Greta,inferred,2,control,21,8, woman
Greta,inferred,2,control,21,9, presumably
Greta,inferred,2,control,21,10, sneaky
Greta,inferred,2,control,21,11, salesperson
Greta,inferred,2,control,21,12, enigmatic
Greta,inferred,2,control,21,13, deceptive
Greta,inferred,2,control,21,14, ironic
Greta,inferred,2,control,21,15, mischievous
Greta,inferred,2,control,21,16, an
Greta,inferred,2,control,21,17, thief
Greta,inferred,2,control,21,18, prostitute
Greta,inferred,2,control,21,19, sarcastic
Greta,inferred,2,control,21,20, something
Greta,inferred,2,control,22,1, probably
Greta,inferred,2,control,22,2, likely
Greta,inferred,2,control,22,3, presumably
Greta,inferred,2,control,22,4, someone
Greta,inferred,2,control,22,5, thief
Greta,inferred,2,control,22,6, salesperson
Greta,inferred,2,control,22,7, dishonest
Greta,inferred,2,control,22,8, mysterious
Greta,inferred,2,control,22,9, mischievous
Greta,inferred,2,control,22,10, suspicious
Greta,inferred,2,control,22,11, evidently
Greta,inferred,2,control,22,12, enigmatic
Greta,inferred,2,control,22,13, sneaky
Greta,inferred,2,control,22,14, apparently
Greta,inferred,2,control,22,15, deceptive
Greta,inferred,2,control,22,16, fraudulent
Greta,inferred,2,control,22,17, businesswoman
Greta,inferred,2,control,22,18, storyteller
Greta,inferred,2,control,22,19, scammers
Greta,inferred,2,control,22,20, magician
Greta,inferred,2,control,23,1, likely
Greta,inferred,2,control,23,2, probably
Greta,inferred,2,control,23,3, dishonest
Greta,inferred,2,control,23,4, salesperson
Greta,inferred,2,control,23,5, someone
Greta,inferred,2,control,23,6, presumably
Greta,inferred,2,control,23,7, suspicious
Greta,inferred,2,control,23,8, fraudulent
Greta,inferred,2,control,23,9, thief
Greta,inferred,2,control,23,10, businesswoman
Greta,inferred,2,control,23,11, deceptive
Greta,inferred,2,control,23,12, unlikely
Greta,inferred,2,control,23,13, described
Greta,inferred,2,control,23,14,likely
Greta,inferred,2,control,23,15, mischievous
Greta,inferred,2,control,23,16, probable
Greta,inferred,2,control,23,17,probably
Greta,inferred,2,control,23,18, scammers
Greta,inferred,2,control,23,19, believable
Greta,inferred,2,control,23,20, mysterious
Greta,inferred,2,control,24,1, dishonest
Greta,inferred,2,control,24,2, fraudulent
Greta,inferred,2,control,24,3, likely
Greta,inferred,2,control,24,4, fraud
Greta,inferred,2,control,24,5, probably
Greta,inferred,2,control,24,6, suspicious
Greta,inferred,2,control,24,7, deceptive
Greta,inferred,2,control,24,8, deceit
Greta,inferred,2,control,24,9, thief
Greta,inferred,2,control,24,10, suspected
Greta,inferred,2,control,24,11, scammers
Greta,inferred,2,control,24,12, deception
Greta,inferred,2,control,24,13, deceiving
Greta,inferred,2,control,24,14, fraudsters
Greta,inferred,2,control,24,15, sneaky
Greta,inferred,2,control,24,16, cheating
Greta,inferred,2,control,24,17, believable
Greta,inferred,2,control,24,18, malicious
Greta,inferred,2,control,24,19, unlikely
Greta,inferred,2,control,24,20, unscrupulous
Greta,inferred,2,control,25,1, dishonest
Greta,inferred,2,control,25,2, likely
Greta,inferred,2,control,25,3, fraudulent
Greta,inferred,2,control,25,4, fraud
Greta,inferred,2,control,25,5, probably
Greta,inferred,2,control,25,6, deceit
Greta,inferred,2,control,25,7, deceptive
Greta,inferred,2,control,25,8, suspicious
Greta,inferred,2,control,25,9, deception
Greta,inferred,2,control,25,10, deceiving
Greta,inferred,2,control,25,11, fraudsters
Greta,inferred,2,control,25,12, scammers
Greta,inferred,2,control,25,13, thief
Greta,inferred,2,control,25,14, cheating
Greta,inferred,2,control,25,15, dishonesty
Greta,inferred,2,control,25,16, unscrupulous
Greta,inferred,2,control,25,17, fraudulently
Greta,inferred,2,control,25,18, sneaky
Greta,inferred,2,control,25,19, Fraud
Greta,inferred,2,control,25,20, suspected
Greta,inferred,2,control,26,1, dishonest
Greta,inferred,2,control,26,2, fraudulent
Greta,inferred,2,control,26,3, fraud
Greta,inferred,2,control,26,4, likely
Greta,inferred,2,control,26,5, deceit
Greta,inferred,2,control,26,6, probably
Greta,inferred,2,control,26,7, deceptive
Greta,inferred,2,control,26,8, deception
Greta,inferred,2,control,26,9, suspicious
Greta,inferred,2,control,26,10, deceiving
Greta,inferred,2,control,26,11, fraudsters
Greta,inferred,2,control,26,12, Fraud
Greta,inferred,2,control,26,13, dishonesty
Greta,inferred,2,control,26,14, cheating
Greta,inferred,2,control,26,15, scammers
Greta,inferred,2,control,26,16, fraudulently
Greta,inferred,2,control,26,17, defra
Greta,inferred,2,control,26,18, thief
Greta,inferred,2,control,26,19, unscrupulous
Greta,inferred,2,control,26,20, counterfeit
Greta,inferred,4,baseline,13,1,"\""."
Greta,inferred,4,baseline,13,2,".\"""
Greta,inferred,4,baseline,13,3,}.
Greta,inferred,4,baseline,13,4,</h1>
Greta,inferred,4,baseline,13,5,</strong>
Greta,inferred,4,baseline,13,6,.}
Greta,inferred,4,baseline,13,7,.**
Greta,inferred,4,baseline,13,8,!}
Greta,inferred,4,baseline,13,9,"!""."
Greta,inferred,4,baseline,13,10,".""},"
Greta,inferred,4,baseline,13,11,?}
Greta,inferred,4,baseline,13,12,.}\
Greta,inferred,4,baseline,13,13,}...
Greta,inferred,4,baseline,13,14,**.
Greta,inferred,4,baseline,13,15,...\
Greta,inferred,4,baseline,13,16,"""}"
Greta,inferred,4,baseline,13,17,}\
Greta,inferred,4,baseline,13,18,"\"""
Greta,inferred,4,baseline,13,19,\}.
Greta,inferred,4,baseline,13,20,",\"""
Greta,inferred,4,baseline,14,1,"\""."
Greta,inferred,4,baseline,14,2,</strong>
Greta,inferred,4,baseline,14,3,</h1>
Greta,inferred,4,baseline,14,4,}.
Greta,inferred,4,baseline,14,5,".\"""
Greta,inferred,4,baseline,14,6,.}\
Greta,inferred,4,baseline,14,7,.}
Greta,inferred,4,baseline,14,8,}\
Greta,inferred,4,baseline,14,9,?}
Greta,inferred,4,baseline,14,10,</h2>
Greta,inferred,4,baseline,14,11,...\
Greta,inferred,4,baseline,14,12,!}
Greta,inferred,4,baseline,14,13,.**
Greta,inferred,4,baseline,14,14,}...
Greta,inferred,4,baseline,14,15,".""},"
Greta,inferred,4,baseline,14,16, }\
Greta,inferred,4,baseline,14,17,\}.
Greta,inferred,4,baseline,14,18,}\\
Greta,inferred,4,baseline,14,19,}.\
Greta,inferred,4,baseline,14,20,**.
Greta,inferred,4,baseline,15,1,}.
Greta,inferred,4,baseline,15,2,"\""."
Greta,inferred,4,baseline,15,3,".\"""
Greta,inferred,4,baseline,15,4,?}
Greta,inferred,4,baseline,15,5,</h1>
Greta,inferred,4,baseline,15,6,.}
Greta,inferred,4,baseline,15,7,.**
Greta,inferred,4,baseline,15,8,"?""."
Greta,inferred,4,baseline,15,9,...\
Greta,inferred,4,baseline,15,10,.}\
Greta,inferred,4,baseline,15,11,</strong>
Greta,inferred,4,baseline,15,12,}...
Greta,inferred,4,baseline,15,13,\}.
Greta,inferred,4,baseline,15,14,**.
Greta,inferred,4,baseline,15,15,?\
Greta,inferred,4,baseline,15,16,...</
Greta,inferred,4,baseline,15,17,...).
Greta,inferred,4,baseline,15,18,...?
Greta,inferred,4,baseline,15,19,"!""."
Greta,inferred,4,baseline,15,20,".""},"
Greta,inferred,4,baseline,16,1,.**
Greta,inferred,4,baseline,16,2,:**
Greta,inferred,4,baseline,16,3,}.
Greta,inferred,4,baseline,16,4,**.
Greta,inferred,4,baseline,16,5,</strong>
Greta,inferred,4,baseline,16,6,?}
Greta,inferred,4,baseline,16,7,"\""."
Greta,inferred,4,baseline,16,8,...\
Greta,inferred,4,baseline,16,9,.}
Greta,inferred,4,baseline,16,10,".\"""
Greta,inferred,4,baseline,16,11,...?
Greta,inferred,4,baseline,16,12,}...
Greta,inferred,4,baseline,16,13,?\
Greta,inferred,4,baseline,16,14,...).
Greta,inferred,4,baseline,16,15,\}.
Greta,inferred,4,baseline,16,16,**:
Greta,inferred,4,baseline,16,17,"?""."
Greta,inferred,4,baseline,16,18,.}\
Greta,inferred,4,baseline,16,19,</h1>
Greta,inferred,4,baseline,16,20,"...."""
Greta,inferred,4,baseline,17,1, likely
Greta,inferred,4,baseline,17,2, believed
Greta,inferred,4,baseline,17,3, because
Greta,inferred,4,baseline,17,4, sarcasm
Greta,inferred,4,baseline,17,5, ironic
Greta,inferred,4,baseline,17,6, probably
Greta,inferred,4,baseline,17,7, sarcastic
Greta,inferred,4,baseline,17,8, fictional
Greta,inferred,4,baseline,17,9, narcissistic
Greta,inferred,4,baseline,17,10, fake
Greta,inferred,4,baseline,17,11, delusional
Greta,inferred,4,baseline,17,12, zombie
Greta,inferred,4,baseline,17,13, suspected
Greta,inferred,4,baseline,17,14, deception
Greta,inferred,4,baseline,17,15, satirical
Greta,inferred,4,baseline,17,16, comedic
Greta,inferred,4,baseline,17,17,.**
Greta,inferred,4,baseline,17,18, metaphorical
Greta,inferred,4,baseline,17,19,:**
Greta,inferred,4,baseline,17,20, joke
Greta,inferred,4,baseline,18,1, likely
Greta,inferred,4,baseline,18,2, believed
Greta,inferred,4,baseline,18,3, ironic
Greta,inferred,4,baseline,18,4, probably
Greta,inferred,4,baseline,18,5, mysterious
Greta,inferred,4,baseline,18,6, narcissistic
Greta,inferred,4,baseline,18,7, suspected
Greta,inferred,4,baseline,18,8, paradoxical
Greta,inferred,4,baseline,18,9, fake
Greta,inferred,4,baseline,18,10, fictional
Greta,inferred,4,baseline,18,11, believable
Greta,inferred,4,baseline,18,12, sarcastic
Greta,inferred,4,baseline,18,13, because
Greta,inferred,4,baseline,18,14, deceptive
Greta,inferred,4,baseline,18,15, delusional
Greta,inferred,4,baseline,18,16, deception
Greta,inferred,4,baseline,18,17, sarcasm
Greta,inferred,4,baseline,18,18, hypothesized
Greta,inferred,4,baseline,18,19, malicious
Greta,inferred,4,baseline,18,20, depicted
Greta,inferred,4,baseline,19,1, likely
Greta,inferred,4,baseline,19,2, mysterious
Greta,inferred,4,baseline,19,3, her
Greta,inferred,4,baseline,19,4, believed
Greta,inferred,4,baseline,19,5, suspected
Greta,inferred,4,baseline,19,6, narcissistic
Greta,inferred,4,baseline,19,7, probably
Greta,inferred,4,baseline,19,8, ironic
Greta,inferred,4,baseline,19,9, paradoxical
Greta,inferred,4,baseline,19,10, she
Greta,inferred,4,baseline,19,11, portrayed
Greta,inferred,4,baseline,19,12, believable
Greta,inferred,4,baseline,19,13, enigmatic
Greta,inferred,4,baseline,19,14, fictional
Greta,inferred,4,baseline,19,15, delusional
Greta,inferred,4,baseline,19,16, herself
Greta,inferred,4,baseline,19,17, sarcastic
Greta,inferred,4,baseline,19,18, suspicious
Greta,inferred,4,baseline,19,19, deceptive
Greta,inferred,4,baseline,19,20, deception
Greta,inferred,4,baseline,20,1, mysterious
Greta,inferred,4,baseline,20,2, malicious
Greta,inferred,4,baseline,20,3, deceptive
Greta,inferred,4,baseline,20,4, likely
Greta,inferred,4,baseline,20,5, sneaky
Greta,inferred,4,baseline,20,6, delusional
Greta,inferred,4,baseline,20,7, sarcastic
Greta,inferred,4,baseline,20,8, enigmatic
Greta,inferred,4,baseline,20,9, suspicious
Greta,inferred,4,baseline,20,10, dangerous
Greta,inferred,4,baseline,20,11, mischievous
Greta,inferred,4,baseline,20,12, ironic
Greta,inferred,4,baseline,20,13, fraudulent
Greta,inferred,4,baseline,20,14, suspected
Greta,inferred,4,baseline,20,15, fake
Greta,inferred,4,baseline,20,16, deception
Greta,inferred,4,baseline,20,17, creepy
Greta,inferred,4,baseline,20,18, fictional
Greta,inferred,4,baseline,20,19, scammers
Greta,inferred,4,baseline,20,20, probably
Greta,inferred,4,baseline,21,1, likely
Greta,inferred,4,baseline,21,2, mysterious
Greta,inferred,4,baseline,21,3, probably
Greta,inferred,4,baseline,21,4, someone
Greta,inferred,4,baseline,21,5, deceptive
Greta,inferred,4,baseline,21,6, enigmatic
Greta,inferred,4,baseline,21,7, sneaky
Greta,inferred,4,baseline,21,8, suspicious
Greta,inferred,4,baseline,21,9, deceit
Greta,inferred,4,baseline,21,10, deception
Greta,inferred,4,baseline,21,11, mischievous
Greta,inferred,4,baseline,21,12, ironic
Greta,inferred,4,baseline,21,13, ____
Greta,inferred,4,baseline,21,14, dangerous
Greta,inferred,4,baseline,21,15, sarcastic
Greta,inferred,4,baseline,21,16, delusional
Greta,inferred,4,baseline,21,17, malicious
Greta,inferred,4,baseline,21,18, deceiving
Greta,inferred,4,baseline,21,19, ambiguous
Greta,inferred,4,baseline,21,20, paradoxical
Greta,inferred,4,baseline,22,1, likely
Greta,inferred,4,baseline,22,2, suspicious
Greta,inferred,4,baseline,22,3, probably
Greta,inferred,4,baseline,22,4, mysterious
Greta,inferred,4,baseline,22,5, enigmatic
Greta,inferred,4,baseline,22,6, mischievous
Greta,inferred,4,baseline,22,7, sneaky
Greta,inferred,4,baseline,22,8, dishonest
Greta,inferred,4,baseline,22,9, delusional
Greta,inferred,4,baseline,22,10, deceptive
Greta,inferred,4,baseline,22,11, deceit
Greta,inferred,4,baseline,22,12, cynical
Greta,inferred,4,baseline,22,13, malicious
Greta,inferred,4,baseline,22,14, deceiving
Greta,inferred,4,baseline,22,15, sarcastic
Greta,inferred,4,baseline,22,16, suspected
Greta,inferred,4,baseline,22,17, fraudulent
Greta,inferred,4,baseline,22,18, thief
Greta,inferred,4,baseline,22,19, suspiciously
Greta,inferred,4,baseline,22,20, believable
Greta,inferred,4,baseline,23,1, likely
Greta,inferred,4,baseline,23,2, dishonest
Greta,inferred,4,baseline,23,3, suspicious
Greta,inferred,4,baseline,23,4, probably
Greta,inferred,4,baseline,23,5, mischievous
Greta,inferred,4,baseline,23,6, deceptive
Greta,inferred,4,baseline,23,7, fraudulent
Greta,inferred,4,baseline,23,8, delusional
Greta,inferred,4,baseline,23,9, sneaky
Greta,inferred,4,baseline,23,10, deceit
Greta,inferred,4,baseline,23,11, malicious
Greta,inferred,4,baseline,23,12, cynical
Greta,inferred,4,baseline,23,13, deceiving
Greta,inferred,4,baseline,23,14, described
Greta,inferred,4,baseline,23,15, suspected
Greta,inferred,4,baseline,23,16, believable
Greta,inferred,4,baseline,23,17, mysterious
Greta,inferred,4,baseline,23,18, enigmatic
Greta,inferred,4,baseline,23,19, deception
Greta,inferred,4,baseline,23,20, secretive
Greta,inferred,4,baseline,24,1, dishonest
Greta,inferred,4,baseline,24,2, fraudulent
Greta,inferred,4,baseline,24,3, suspicious
Greta,inferred,4,baseline,24,4, deceptive
Greta,inferred,4,baseline,24,5, deceit
Greta,inferred,4,baseline,24,6, deceiving
Greta,inferred,4,baseline,24,7, fraud
Greta,inferred,4,baseline,24,8, deception
Greta,inferred,4,baseline,24,9, likely
Greta,inferred,4,baseline,24,10, suspected
Greta,inferred,4,baseline,24,11, mischievous
Greta,inferred,4,baseline,24,12, sneaky
Greta,inferred,4,baseline,24,13, probably
Greta,inferred,4,baseline,24,14, delusional
Greta,inferred,4,baseline,24,15, malicious
Greta,inferred,4,baseline,24,16, believable
Greta,inferred,4,baseline,24,17, cheating
Greta,inferred,4,baseline,24,18, unethical
Greta,inferred,4,baseline,24,19, thief
Greta,inferred,4,baseline,24,20, cynical
Greta,inferred,4,baseline,25,1, dishonest
Greta,inferred,4,baseline,25,2, fraudulent
Greta,inferred,4,baseline,25,3, deceptive
Greta,inferred,4,baseline,25,4, deceit
Greta,inferred,4,baseline,25,5, suspicious
Greta,inferred,4,baseline,25,6, likely
Greta,inferred,4,baseline,25,7, fraud
Greta,inferred,4,baseline,25,8, deceiving
Greta,inferred,4,baseline,25,9, probably
Greta,inferred,4,baseline,25,10, deception
Greta,inferred,4,baseline,25,11, delusional
Greta,inferred,4,baseline,25,12, mischievous
Greta,inferred,4,baseline,25,13, cheating
Greta,inferred,4,baseline,25,14, suspected
Greta,inferred,4,baseline,25,15, cynical
Greta,inferred,4,baseline,25,16, sneaky
Greta,inferred,4,baseline,25,17, malicious
Greta,inferred,4,baseline,25,18, fraudulently
Greta,inferred,4,baseline,25,19, dishonesty
Greta,inferred,4,baseline,25,20, believable
Greta,inferred,4,baseline,26,1, dishonest
Greta,inferred,4,baseline,26,2, fraudulent
Greta,inferred,4,baseline,26,3, deceptive
Greta,inferred,4,baseline,26,4, deceit
Greta,inferred,4,baseline,26,5, fraud
Greta,inferred,4,baseline,26,6, deceiving
